"";"t_ind";"semana_ano";"semana_mes";"mes";"ano";"Data";"y_sim[1]";"Y_signal";"x[1]";"x[2]";"x[3]";"ct[1]";"General_Params";"beta_0";"sigma_e";"M";"C";"C_used";"Generation_Adstock_Method";"TEMPORAL";"Y_temporal";"RE_Signal_Y_temporal";"RE_Signal_basalTrend";"trend";"RE_Temporal_trend";"seasonal";"Temporal_Params";"Trend_Method";"tau";"sigma_psi";"psi[1]";"psi[2]";"psi[3]";"psi[4]";"psi[5]";"psi[6]";"psi[7]";"psi[8]";"psi[9]";"psi[10]";"psi[11]";"psi[12]";"MARKETING";"Y_Marketing";"RE_Signal_Y_Marketing";"Channel[1]";"x[1]";"x_pre_ads[1]";"x_ads[1]";"x_sat[1]";"x_hilladstocked[1]";"Params_Channel[1]";"beta_x[1]";"theta_x[1]";"shape_x[1]";"scale_x[1]";"lambda_x[1]";"gamma_w_x[1]";"alpha_x[1]";"w_x[1]";"ROI_x[1]";"RE_advertising_x[1]";"RE_Signal_x[1]";"Channel[2]";"x[2]";"x_pre_ads[2]";"x_ads[2]";"x_sat[2]";"x_hilladstocked[2]";"Params_Channel[2]";"beta_x[2]";"theta_x[2]";"shape_x[2]";"scale_x[2]";"lambda_x[2]";"gamma_w_x[2]";"alpha_x[2]";"w_x[2]";"ROI_x[2]";"RE_advertising_x[2]";"RE_Signal_x[2]";"Channel[3]";"x[3]";"x_pre_ads[3]";"x_ads[3]";"x_sat[3]";"x_hilladstocked[3]";"Params_Channel[3]";"beta_x[3]";"theta_x[3]";"shape_x[3]";"scale_x[3]";"lambda_x[3]";"gamma_w_x[3]";"alpha_x[3]";"w_x[3]";"ROI_x[3]";"RE_advertising_x[3]";"RE_Signal_x[3]";"CONTROL";"Y_Control";"RE_Signal_Y_Control";"Control[1]";"ct[1]";"ct_impact[1]";"params_Control[1]";"beta_ct[1]";"RE_Signal_ct[1]";"fake_date"
"t= 72";76;21;4;5;2001;NA;17924,5009494109;23598,9489916487;1268,43046788034;263,656611181733;61,6016563652624;29,4377603568137;NA;7000;3500;3;1;1;3;NA;17350;0,604986067048119;0,209089587083715;9500;0,657277268651676;850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5807,38258629652;0,163694310673974;NA;1268,43046788034;1813,83150338041;1342,19073983931;0,269509998764674;4042,64998147012;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;263,656611181733;515,96557685462;555,979281231066;0,539712276573879;1619,13682972163;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;61,6016563652624;11,8335772100774;138,546769844519;0,029119155020953;145,595775104765;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;441,566405352205;0,231319622277907;NA;29,4377603568137;441,566405352205;NA;15;0,231319622277907;2001-05-25
"t= 73";77;22;1;6;2001;NA;28888,9501987149;30374,6344974068;1204,44205793384;840,229758308799;1170,32385849081;356,229938333854;NA;7000;3500;3;1;1;3;NA;20475;0,604986067048119;0,209089587083715;9625;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4556,18542239901;0,163694310673974;NA;1204,44205793384;1681,72831136838;1244,4376240227;0,233946661856681;3509,19992785022;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;840,229758308799;297,453051547704;320,520866542376;0,33917091606541;1017,51274819623;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1170,32385849081;5,26161060799585;61,6026025753809;0,00589454927051281;29,4727463525641;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;5343,44907500781;0,231319622277907;NA;356,229938333854;5343,44907500781;NA;15;0,231319622277907;2001-06-01
"t= 74";78;23;2;6;2001;NA;27513,6605882749;29340,2972954641;303,652730394905;764,554475237298;2216,93864686098;190,531211905181;NA;7000;3500;3;1;1;3;NA;20600;0,604986067048119;0,209089587083715;9750;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5882,32911688636;0,163694310673974;NA;303,652730394905;737,142160496446;545,467084411961;0,0373934217501305;560,901326251957;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;764,554475237298;676,874548090527;729,366922160021;0,63792128020972;1913,76384062916;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;2216,93864686098;99,9587109843767;1170,31023492318;0,681532790001049;3407,66395000525;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2857,96817857772;0,231319622277907;NA;190,531211905181;2857,96817857772;NA;15;0,231319622277907;2001-06-08
"t= 75";79;24;3;6;2001;NA;22708,7412735083;29384,1504993826;1011,93655441451;350,1000319265;734,715835481135;35,3776551783085;NA;7000;3500;3;1;1;3;NA;20725;0,604986067048119;0,209089587083715;9875;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;8128,48567170796;0,163694310673974;NA;1011,93655441451;1198,89945051593;887,156131913013;0,115862989107759;1737,94483661638;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;350,1000319265;712,591247872749;767,853491736852;0,655541112277321;1966,62333683196;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;734,715835481135;189,352393220092;2216,92578476035;0,884783499651923;4423,91749825962;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;530,664827674627;0,231319622277907;NA;35,3776551783085;530,664827674627;NA;15;0,231319622277907;2001-06-15
"t= 76";80;25;4;6;2001;NA;40676,9656429105;41123,2124050374;1311,6921241146;250,126332699706;687,972310764238;891,333980252966;NA;7000;3500;3;1;1;3;NA;20850;0,604986067048119;0,209089587083715;10000;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6903,20270124288;0,163694310673974;NA;1311,6921241146;1621,59466928954;1199,94020659412;0,21802916058336;3270,4374087504;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;250,126332699706;404,097281773551;435,435475439072;0,448336989643753;1345,01096893126;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;687,972310764238;62,7552133644795;734,734049408833;0,457550864712244;2287,75432356122;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;13370,0097037945;0,231319622277907;NA;891,333980252966;13370,0097037945;NA;15;0,231319622277907;2001-06-22
"t= 77";81;26;5;6;2001;NA;37704,2730252095;40569,4087388536;1104,96069081334;433,365577051474;3580,73330557046;912,361041177064;NA;7000;3500;3;1;1;3;NA;20975;0,604986067048119;0,209089587083715;10125;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;5908,99312119766;0,163694310673974;NA;1104,96069081334;1526,59341879561;1129,64161576666;0,193392265595496;2900,88398393243;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;433,365577051474;258,877025728269;278,953227013811;0,294143137053404;882,42941116021;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;3580,73330557046;58,7612420520296;687,972887135739;0,425135945221004;2125,67972610502;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;13685,415617656;0,231319622277907;NA;912,361041177064;13685,415617656;NA;15;0,231319622277907;2001-06-29
"t= 78";82;27;1;7;2001;NA;45217,6180499475;41056,0279315097;1323,72895335329;639,952684100684;87,054536681009;684,355585603043;NA;7000;3500;3;1;1;3;NA;21100;0,604986067048119;0,209089587083715;10250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9690,69414746407;0,163694310673974;NA;1323,72895335329;1724,66858941628;1276,21237457401;0,245431823620724;3681,47735431085;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;639,952684100684;369,739140648603;398,412822254465;0,415644529052702;1246,93358715811;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;87,054536681009;305,835086670516;3580,69775614719;0,952456641199021;4762,28320599511;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;10265,3337840457;0,231319622277907;NA;684,355585603043;10265,3337840457;NA;15;0,231319622277907;2001-07-06
"t= 79";83;28;2;7;2001;NA;36130,2603871619;34298,8692089641;582,596988018486;157,754279923546;470,455784800858;672,085857251659;NA;7000;3500;3;1;1;3;NA;21225;0,604986067048119;0,209089587083715;10375;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2992,58135018926;0,163694310673974;NA;582,596988018486;1032,32911330506;763,898175636655;0,0827034196705566;1240,55129505835;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;157,754279923546;551,611344750262;594,389418074617;0,564486306894525;1693,45892068357;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;470,455784800858;7,43918184583399;87,0974682236047;0,011714226889468;58,5711344473401;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;10081,2878587749;0,231319622277907;NA;672,085857251659;10081,2878587749;NA;15;0,231319622277907;2001-07-13
"t= 80";84;29;3;7;2001;NA;32641,8826004545;33378,2667796612;2112,41100432963;564,307918342185;1126,21081167933;243,070055963472;NA;7000;3500;3;1;1;3;NA;21350;0,604986067048119;0,209089587083715;10500;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;8382,21594020917;0,163694310673974;NA;2112,41100432963;2378,19722020787;1759,80750170329;0,420710627978;6310,65941966999;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;564,307918342185;232,850778405012;250,908615262505;0,262255379459259;786,766138377775;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1126,21081167933;40,1822367487453;470,451073909036;0,256958076432279;1284,7903821614;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;3646,05083945207;0,231319622277907;NA;243,070055963472;3646,05083945207;NA;15;0,231319622277907;2001-07-20
"t= 81";85;30;4;7;2001;NA;37372,9727625292;39179,8174615961;1284,17137017059;252,608685410309;1898,96295191532;565,447241999209;NA;7000;3500;3;1;1;3;NA;21475;0,604986067048119;0,209089587083715;10625;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9223,10883160799;0,163694310673974;NA;1284,17137017059;1905,72265633177;1410,18793491207;0,294513977591695;4417,70966387542;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;252,608685410309;456,753403272179;492,175137727573;0,494085223068961;1482,25566920688;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1898,96295191532;96,1913963054613;1126,20275410943;0,664628699705138;3323,14349852569;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;8481,70862998813;0,231319622277907;NA;565,447241999209;8481,70862998813;NA;15;0,231319622277907;2001-07-27
"t= 82";86;31;1;8;2001;NA;50196,0486119861;46882,8770391933;1776,9045515117;281,961715988934;16,2486472360911;944,055258762091;NA;7000;3500;3;1;1;3;NA;21600;0,604986067048119;0,209089587083715;10750;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;11122,0481577619;0,163694310673974;NA;1776,9045515117;2272,85669257087;1681,85809986488;0,39338155905502;5900,7233858253;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;281,961715988934;285,039957282398;307,145123010123;0,324990322309663;974,970966928987;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;16,2486472360911;162,193693518926;1898,95345484058;0,849270761001525;4246,35380500763;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14160,8288814314;0,231319622277907;NA;944,055258762091;14160,8288814314;NA;15;0,231319622277907;2001-08-03
"t= 83";87;32;2;8;2001;NA;35913,7931237061;33947,0685937265;1119,62335795813;232,096239480456;1748,49284588448;511,957607930526;NA;7000;3500;3;1;1;3;NA;21725;0,604986067048119;0,209089587083715;10875;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4542,70447476859;0,163694310673974;NA;1119,62335795813;1715,92912834228;1269,74538814068;0,243087360744503;3646,31041116755;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;232,096239480456;262,181547321671;282,514017932292;0,2981087986639;894,326395991699;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1748,49284588448;1,38980799982003;16,2717837270002;0,000413533521869723;2,06766760934862;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;7679,36411895789;0,231319622277907;NA;511,957607930526;7679,36411895789;NA;15;0,231319622277907;2001-08-10
"t= 84";88;33;3;8;2001;NA;41048,6995857009;41155,3476058863;580,625640539464;662,508296574381;984,78039956797;880,16315177083;NA;7000;3500;3;1;1;3;NA;21850;0,604986067048119;0,209089587083715;11000;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6102,90032932382;0,163694310673974;NA;580,625640539464;1022,74103328458;756,803232036687;0,0809508124078402;1214,2621861176;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;662,508296574381;224,178117982974;241,563380378427;0,251389682487532;754,169047462596;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;984,78039956797;149,340711567133;1748,47155907245;0,826893819148723;4134,46909574362;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;13202,4472765625;0,231319622277907;NA;880,16315177083;13202,4472765625;NA;15;0,231319622277907;2001-08-17
"t= 85";89;34;4;8;2001;NA;33918,9353439997;32492,2746986993;1045,08804419098;682,798758983691;1096,30371767861;249,484477099031;NA;7000;3500;3;1;1;3;NA;21975;0,604986067048119;0,209089587083715;11125;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6775,00754221385;0,163694310673974;NA;1045,08804419098;1308,47973843962;968,242852176717;0,14020976687744;2103,14650316161;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;682,798758983691;535,064691946582;576,55955394172;0,553224043366638;1659,67213009991;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1096,30371767861;84,1130108042084;984,789784351609;0,602437781790465;3012,18890895233;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;3742,26715648547;0,231319622277907;NA;249,484477099031;3742,26715648547;NA;15;0,231319622277907;2001-08-24
"t= 86";90;35;5;8;2001;NA;42196,986525849;44560,8729990815;1203,67853594342;503,427815976318;203,505181858246;961,477070115507;NA;7000;3500;3;1;1;3;NA;22100;0,604986067048119;0,209089587083715;11250;0,657277268651676;3850;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;8038,71694734889;0,163694310673974;NA;1203,67853594342;1540,01124396001;1139,57047666188;0,196827877771934;2952,41816657901;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;503,427815976318;621,542526881382;669,743841162137;0,607885063433759;1823,65519030128;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;203,505181858246;93,6375382776189;1096,30234664027;0,652528718093721;3262,64359046861;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14422,1560517326;0,231319622277907;NA;961,477070115507;14422,1560517326;NA;15;0,231319622277907;2001-08-31
"t= 87";91;36;2;9;2001;NA;40324,6015265743;35263,6530321284;219,854186542409;345,815831328982;653,642765259537;872,032111044973;NA;7000;3500;3;1;1;3;NA;19925;0,604986067048119;0,209089587083715;11375;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;2258,17136645379;0,163694310673974;NA;219,854186542409;620,391257532161;459,074285227197;0,0246210077638073;369,31511645711;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;345,815831328982;500,446335419318;539,256505360919;0,528313397387565;1584,94019216269;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;653,642765259537;17,382751789344;203,516153118243;0,0607832115667982;303,916057833991;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;13080,4816656746;0,231319622277907;NA;872,032111044973;13080,4816656746;NA;15;0,231319622277907;2001-09-07
"t= 88";92;37;3;9;2001;NA;22432,5282547548;26656,9018895997;279,704618895115;919,821337075491;1017,454660414;216,44549514167;NA;7000;3500;3;1;1;3;NA;20050;0,604986067048119;0,209089587083715;11500;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;3360,21946247469;0,163694310673974;NA;279,704618895115;440,434747334949;325,910889889565;0,0106057545300046;159,086317950069;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;919,821337075491;353,951437952856;381,400765654526;0,399838973558212;1199,51692067464;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1017,454660414;55,8285601729529;653,637234094019;0,400323244769998;2001,61622384999;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;3246,68242712505;0,231319622277907;NA;216,44549514167;3246,68242712505;NA;15;0,231319622277907;2001-09-14
"t= 89";93;38;4;9;2001;NA;41498,9536288296;44445,7224002383;1787,82081811411;458,886028739252;1117,10150194461;984,971260884777;NA;7000;3500;3;1;1;3;NA;20175;0,604986067048119;0,209089587083715;11625;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;9496,15348696665;0,163694310673974;NA;1787,82081811411;1898,87252422182;1405,11900548423;0,292646954391487;4389,70431587231;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;458,886028739252;749,007575544081;807,093946123767;0,672221090549834;2016,6632716495;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1117,10150194461;86,9026061931983;1017,45018986184;0,617957179888967;3089,78589944484;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;14774,5689132717;0,231319622277907;NA;984,971260884777;14774,5689132717;NA;15;0,231319622277907;2001-09-21
"t= 90";94;39;5;9;2001;NA;36940,4626473749;38588,7407263635;534,49934540265;513,373425583202;1004,58114899502;811,002030270174;NA;7000;3500;3;1;1;3;NA;20300;0,604986067048119;0,209089587083715;11750;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;6123,7102723109;0,163694310673974;NA;534,49934540265;1029,22540865393;761,601510464511;0,0821341408741552;1232,01211311233;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;513,373425583202;501,228555140795;540,099387091834;0,528897164302087;1586,69149290626;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;1004,58114899502;95,4139342159456;1117,10027738014;0,661001333258462;3305,00666629231;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;12165,0304540526;0,231319622277907;NA;811,002030270174;12165,0304540526;NA;15;0,231319622277907;2001-09-28
"t= 91";95;40;1;10;2001;NA;36183,7166345689;27279,968064476;210,651878077508;918,18197132995;92,2020103369675;138,072688598186;NA;7000;3500;3;1;1;3;NA;20425;0,604986067048119;0,209089587083715;11875;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4783,87773550318;0,163694310673974;NA;210,651878077508;480,891305256111;355,847748581432;0,0131772480382893;197,65872057434;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;918,18197132995;475,105781484415;511,950763282908;0,508856707215948;1526,57012164784;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;92,2020103369675;85,8035518147;1004,58253105324;0,611929778656199;3059,648893281;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;2071,09032897279;0,231319622277907;NA;138,072688598186;2071,09032897279;NA;15;0,231319622277907;2001-10-05
"t= 92";96;41;2;10;2001;NA;33266,9378572695;35192,6795547296;1128,03265530637;620,385423236017;262,316779697817;707,365722162649;NA;7000;3500;3;1;1;3;NA;20550;0,604986067048119;0,209089587083715;12000;0,657277268651676;1550;NA;2;125;2822,5161154938;-3150;-3150;-3150;850;850;3850;3850;3850;1550;1550;-3450;-3450;NA;4032,19372228988;0,163694310673974;NA;1128,03265530637;1253,44382720355;927,517630301364;0,12775269762143;1916,29046432145;NA;15000;0,001;1;0,75;0,001;2000;2,5;0,801282051282051;2,26814957138843;0,355271067880233;0,0581558525590614;NA;620,385423236017;775,124947957219;835,23674981703;0,683447487096921;2050,34246129076;NA;3000;0,001;1,5;1;0,001;500;1,5;0,705716302046577;2,71762390911744;0,269832928709725;0,044170115262278;NA;262,316779697817;7,87612936599485;92,2132220176736;0,0131121593355338;65,5607966776692;NA;5000;0,001;2;0,5;0,001;800;2;0,9000900090009;2,55956064667298;0,374896003410041;0,0613683428526345;NA;10610,4858324397;0,231319622277907;NA;707,365722162649;10610,4858324397;NA;15;0,231319622277907;2001-10-12
